1,0.7427,0.5671,0.6874,0.6911,0.6829,0.6956
2,0.6054,0.7261,0.5466,0.7053,0.5356,0.7164
3,0.5172,0.7725,0.4821,0.7148,0.4777,0.7275
4,0.4597,0.7940,0.4392,0.7290,0.4241,0.7555
5,0.4152,0.8324,0.4016,0.7380,0.3923,0.7612
6,0.3870,0.8376,0.3882,0.7424,0.3781,0.7615
7,0.3643,0.8602,0.3806,0.7511,0.3720,0.7644
8,0.3472,0.8698,0.3776,0.7484,0.3637,0.7606
9,0.3350,0.8794,0.3707,0.7604,0.3567,0.7725
10,0.3220,0.8883,0.3674,0.7617,0.3546,0.7737
11,0.3121,0.8961,0.3626,0.7715,0.3499,0.7838
12,0.2995,0.9052,0.3728,0.7606,0.3536,0.7783
13,0.2951,0.9032,0.3657,0.7723,0.3501,0.7883
14,0.2838,0.9160,0.3678,0.7710,0.3501,0.7889
15,0.2745,0.9219,0.3669,0.7746,0.3505,0.7921
16,0.2659,0.9282,0.3700,0.7738,0.3514,0.7889
17,0.2561,0.9340,0.3724,0.7750,0.3537,0.7910
18,0.2477,0.9411,0.3712,0.7797,0.3534,0.7928
19,0.2445,0.9410,0.3756,0.7798,0.3519,0.7976
20,0.2347,0.9456,0.3769,0.7827,0.3550,0.8012
21,0.2289,0.9466,0.3808,0.7837,0.3567,0.8017
22,0.2203,0.9534,0.3812,0.7834,0.3604,0.8011
23,0.2124,0.9592,0.3890,0.7821,0.3653,0.7993
24,0.2071,0.9610,0.3881,0.7875,0.3654,0.8018
25,0.2037,0.9623,0.3906,0.7876,0.3688,0.8032
26,0.1969,0.9632,0.3945,0.7851,0.3690,0.8011
27,0.1861,0.9717,0.3978,0.7850,0.3744,0.8041
28,0.1832,0.9711,0.4038,0.7860,0.3704,0.8101
29,0.1753,0.9730,0.4083,0.7869,0.3841,0.8046
30,0.1699,0.9747,0.4110,0.7869,0.3886,0.8028
31,0.1626,0.9798,0.4213,0.7829,0.3953,0.8000
32,0.1586,0.9803,0.4201,0.7845,0.3958,0.8026
33,0.1566,0.9802,0.4207,0.7885,0.3991,0.8050
34,0.1463,0.9848,0.4273,0.7868,0.4102,0.7987
35,0.1407,0.9856,0.4317,0.7888,0.4052,0.8022
36,0.1393,0.9857,0.4391,0.7877,0.4148,0.8024
37,0.1341,0.9869,0.4348,0.7910,0.4197,0.8001
38,0.1301,0.9886,0.4484,0.7903,0.4206,0.8048
39,0.1225,0.9901,0.4487,0.7935,0.4300,0.8005
40,0.1217,0.9901,0.4560,0.7901,0.4299,0.8025
41,0.1158,0.9909,0.4625,0.7909,0.4391,0.8025
42,0.1129,0.9907,0.4605,0.7930,0.4314,0.8076
43,0.1080,0.9922,0.4693,0.7905,0.4458,0.8040
44,0.1035,0.9940,0.4753,0.7899,0.4512,0.8015
45,0.1014,0.9936,0.4843,0.7893,0.4552,0.8020
46,0.0978,0.9940,0.4807,0.7923,0.4570,0.8005
47,0.0998,0.9942,0.4983,0.7896,0.4630,0.8047
48,0.0914,0.9955,0.4966,0.7883,0.4675,0.7992
49,0.0906,0.9953,0.5025,0.7870,0.4804,0.7955
50,0.0810,0.9969,0.5159,0.7855,0.4901,0.7944
51,0.0822,0.9967,0.5098,0.7904,0.4873,0.7978
52,0.0768,0.9972,0.5166,0.7924,0.5036,0.7939
53,0.0728,0.9978,0.5240,0.7899,0.4961,0.7995
54,0.0718,0.9975,0.5321,0.7902,0.5081,0.7960
55,0.0728,0.9971,0.5279,0.7941,0.5135,0.7964
56,0.0672,0.9983,0.5331,0.7942,0.5087,0.8012
57,0.0671,0.9975,0.5448,0.7925,0.5275,0.7963
58,0.0622,0.9985,0.5437,0.7925,0.5317,0.7969
59,0.0625,0.9983,0.5604,0.7899,0.5389,0.7961
60,0.0602,0.9984,0.5460,0.7972,0.5332,0.7989
61,0.0553,0.9989,0.5575,0.7936,0.5434,0.7937
62,0.0555,0.9988,0.5613,0.7967,0.5329,0.8041
63,0.0535,0.9985,0.5886,0.7874,0.5561,0.7933
64,0.0529,0.9986,0.5779,0.7902,0.5551,0.7968
65,0.0501,0.9991,0.5926,0.7888,0.5632,0.7935
66,0.0464,0.9995,0.5907,0.7923,0.5664,0.7968
67,0.0476,0.9992,0.5913,0.7907,0.5648,0.7956
68,0.0451,0.9993,0.5921,0.7938,0.5694,0.7981
69,0.0428,0.9996,0.5994,0.7926,0.5868,0.7931
70,0.0436,0.9994,0.6116,0.7925,0.5871,0.7973
71,0.0409,0.9994,0.6169,0.7934,0.6029,0.7939
72,0.0412,0.9992,0.6187,0.7917,0.5946,0.7973
73,0.0388,0.9995,0.6212,0.7912,0.5971,0.7970
74,0.0373,0.9994,0.6282,0.7902,0.6080,0.7949
75,0.0348,0.9998,0.6294,0.7916,0.6054,0.7960
76,0.0356,0.9996,0.6359,0.7921,0.6060,0.8021
77,0.0370,0.9994,0.6352,0.7913,0.6041,0.7985
78,0.0337,0.9997,0.6465,0.7904,0.6210,0.7957
79,0.0342,0.9997,0.6425,0.7951,0.6161,0.7991
80,0.0316,0.9997,0.6543,0.7916,0.6326,0.7950
81,0.0287,0.9998,0.6603,0.7924,0.6317,0.8004
82,0.0309,0.9998,0.6657,0.7923,0.6350,0.7996
83,0.0272,0.9998,0.6668,0.7905,0.6287,0.8004
84,0.0262,0.9999,0.6617,0.7957,0.6379,0.7994
85,0.0273,0.9998,0.6705,0.7926,0.6378,0.7985
86,0.0272,0.9997,0.6812,0.7923,0.6452,0.7996
87,0.0245,0.9999,0.6816,0.7913,0.6502,0.7992
88,0.0243,0.9999,0.6784,0.7944,0.6474,0.7994
89,0.0239,0.9999,0.6810,0.7974,0.6590,0.7949
90,0.0266,0.9996,0.6993,0.7916,0.6627,0.7960
91,0.0244,0.9998,0.6986,0.7932,0.6664,0.7960
92,0.0221,0.9999,0.6890,0.7977,0.6574,0.8005
93,0.0198,0.9999,0.6951,0.7980,0.6630,0.8025
94,0.0198,1.0000,0.7069,0.7931,0.6847,0.7934
95,0.0197,0.9998,0.7048,0.7955,0.6723,0.7999
96,0.0188,0.9999,0.7068,0.7961,0.6837,0.7989
97,0.0216,0.9998,0.7222,0.7942,0.6873,0.7980
98,0.0208,0.9999,0.7364,0.7899,0.7112,0.7925
99,0.0177,1.0000,0.7321,0.7927,0.6906,0.7989
100,0.0191,0.9999,0.7350,0.7909,0.6988,0.7944
101,0.0185,0.9999,0.7466,0.7925,0.6962,0.7984
102,0.0165,0.9999,0.7490,0.7952,0.7047,0.8000
103,0.0159,1.0000,0.7513,0.7931,0.7045,0.8014
104,0.0148,1.0000,0.7541,0.7935,0.7134,0.7989
